timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-04-19T19:51:02,rbac_compiler_stress_test,320e76ff-0d34-4415-99c7-e1f237abc005,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.259244700000636,5.804081975429342e-06,2.569036446307789e-06,6.668121403200001,0.0,10.0,3.255139224606085e-06,0.0,4.880196388891515e-06,8.1353356134976e-06,0.0,India,IND,andhra pradesh,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,79.4192,13.6409,7.692127227783203,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-19T23:30:27,rbac_compiler_stress_test,590d43de-3eba-42e5-9291-aad9281477ba,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.442586199998914,6.48448336913728e-06,2.654761321889137e-06,6.8663487504,0.0,10.0,3.700891787121694e-06,0.0,5.388133611106443e-06,9.089025398228136e-06,0.0,India,IND,andhra pradesh,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,79.4192,13.6409,7.692127227783203,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-19T23:57:36,rbac_compiler_stress_test,c3fbf6a0-d21c-4cd6-b65d-bd80532b8c6d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.525265899999795,2.1962518452206595e-05,6.230031740927081e-06,27.1740636588,0.0,10.0,2.3808052576455464e-05,0.0,6.975878333327679e-06,3.0783930909783144e-05,0.0,India,IND,andhra pradesh,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,79.4192,13.6409,7.692127227783203,machine,0.0,0,88.5,6.808811187744141,N,1.0,0.0
2026-04-20T06:36:00,rbac_compiler_stress_test,3faca54c-fc7f-49d4-a409-bc39135ab5b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.512126499997976,6.029750159875051e-06,2.4002573755262364e-06,5.135335334400001,0.0,10.0,2.8683354171571045e-06,0.0,5.583309722209782e-06,8.451645139366886e-06,0.0,India,IND,andhra pradesh,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,79.4192,13.6409,7.692127227783203,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:34,rbac_compiler_stress_test,e1fc6d16-1829-4b23-a75d-ebc974b87cff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.270084699994186,6.805579340023679e-06,2.9979407112171226e-06,9.429825,0.0,10.0,4.630303395158895e-06,0.0,4.908788611080835e-06,9.539092006239729e-06,0.0,India,IND,andhra pradesh,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,79.4192,13.6409,7.692127227783203,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:35,rbac_compiler_stress_test,74a33ff7-8115-4f74-8dee-1e66299c487f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.516432399992482,6.521600394163996e-06,2.5916056374824453e-06,6.4241202,0.0,10.0,3.5767838140117684e-06,0.0,5.564266944444777e-06,9.141050758456545e-06,0.0,India,IND,andhra pradesh,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,79.4192,13.6409,7.692127227783203,machine,0.0,0,0.0,0.0,N,1.0,0.0
2026-04-20T12:27:39,rbac_compiler_stress_test,1f206b60-9dbe-4f90-aefa-022b2dc43fe2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2.790644599997904,6.87037838067082e-08,2.461932408260077e-08,4.972462540800001,0.0,10.0,5.558226915530478e-06,0.0,1.1890995555545991e-05,1.7449222471076468e-05,0.0,Canada,CAN,quebec,,,Windows-11-10.0.26200-SP0,3.14.2,3.2.6,12,12th Gen Intel(R) Core(TM) i5-1235U,0,,-71.2,46.8,7.692127227783203,machine,0.0,0,90.5,6.957572937011719,N,1.0,0.0
